CustomerID,SignupDate,LastLoginDate,UserLimit,ActiveUsers,SubscriptionType,Industry,AccountAgeDays,LastLoginDaysAgo,TotalLogins,TotalRecords,OpportunitiesCreated,InvoicesIssued,OppsLastMonth,InvoicesLastMonth,SupportTickets,AvgTicketResolutionHrs,ModulesUsed,SatisfactionScore,Churned
1937,2022-03-22 16:00:00,2024-06-10 08:00:00,88,46,Pro,Tech,131,3,299,2092,106,26,45,12,2,9.257006270380257,9,9.803777742586707,0
1938,2022-03-22 17:00:00,2024-06-10 10:00:00,84,24,Enterprise,Tech,980,49,85,4222,124,110,20,2,4,12.760632023149537,1,8.086621817536946,0
1939,2022-03-22 18:00:00,2024-06-10 12:00:00,8,75,Basic,Healthcare,960,2,171,905,138,115,23,17,0,9.458557610989061,7,6.4152107523977655,0
1940,2022-03-22 19:00:00,2024-06-10 14:00:00,10,26,Basic,Retail,54,15,180,2092,106,78,27,19,3,9.513577882070335,7,5.379744427707814,0
1941,2022-03-22 20:00:00,2024-06-10 16:00:00,62,98,Basic,Retail,47,13,285,7596,213,22,45,4,2,14.016833538191776,4,6.554637919287175,0
1942,2022-03-22 21:00:00,2024-06-10 18:00:00,26,28,Enterprise,Retail,599,63,153,3700,56,126,3,12,2,12.333030424520334,6,4.384239787689701,0
1943,2022-03-22 22:00:00,2024-06-10 20:00:00,30,3,Basic,Retail,1046,119,260,4110,132,199,7,13,2,19.794596592730077,1,2.6054676428042325,1
1944,2022-03-22 23:00:00,2024-06-10 22:00:00,7,75,Pro,Tech,860,40,285,8375,269,24,48,14,2,11.815674735658675,4,6.307962882390793,0
1945,2022-03-23 00:00:00,2024-06-11 00:00:00,45,38,Pro,Finance,1065,101,282,4458,122,138,32,17,4,17.42698267839874,3,5.752929601014956,1
1946,2022-03-23 01:00:00,2024-06-11 02:00:00,64,61,Pro,Education,1064,67,283,5415,202,62,2,13,1,11.293432852205328,5,9.500830190367815,1
1947,2022-03-23 02:00:00,2024-06-11 04:00:00,18,78,Pro,Finance,192,58,210,3420,208,184,48,18,1,14.944158911153073,8,6.848495623576508,0
1948,2022-03-23 03:00:00,2024-06-11 06:00:00,79,51,Basic,Finance,901,1,34,7649,275,84,19,2,2,9.513788998389149,5,7.960874579778597,0
1949,2022-03-23 04:00:00,2024-06-11 08:00:00,86,90,Pro,Tech,864,118,222,2605,90,181,34,0,3,18.32792777239491,1,1.8343154429692445,1
1950,2022-03-23 05:00:00,2024-06-11 10:00:00,16,48,Pro,Education,886,9,235,7928,190,118,38,6,1,22.389635083744224,2,7.848433005386578,0
1951,2022-03-23 06:00:00,2024-06-11 12:00:00,91,21,Enterprise,Retail,999,74,166,7985,265,9,42,19,4,9.182300623246862,2,9.845639534219202,1
1952,2022-03-23 07:00:00,2024-06-11 14:00:00,16,54,Basic,Tech,622,102,221,2556,46,177,46,6,1,17.89027395314874,9,6.917460051183262,1
1953,2022-03-23 08:00:00,2024-06-11 16:00:00,17,56,Enterprise,Tech,284,89,232,7348,40,111,6,16,6,22.97651462671241,7,7.678753333438161,1
1954,2022-03-23 09:00:00,2024-06-11 18:00:00,29,94,Pro,Education,96,100,225,7968,67,128,26,14,1,10.895775206776584,4,9.81569121692009,1
1955,2022-03-23 10:00:00,2024-06-11 20:00:00,49,59,Enterprise,Healthcare,947,25,238,6449,113,69,4,12,2,22.29887758305845,9,4.521472507549376,0
1956,2022-03-23 11:00:00,2024-06-11 22:00:00,23,72,Pro,Tech,643,3,77,7063,62,157,48,14,0,15.167221402616269,9,8.41760662134475,0
1957,2022-03-23 12:00:00,2024-06-12 00:00:00,59,51,Pro,Finance,1003,89,99,3162,227,54,36,2,3,14.429520201534668,7,4.597232754071872,1
1958,2022-03-23 13:00:00,2024-06-12 02:00:00,49,20,Enterprise,Finance,632,101,99,3952,174,97,0,16,1,13.52871429253787,9,4.833267550000333,1
1959,2022-03-23 14:00:00,2024-06-12 04:00:00,12,96,Enterprise,Retail,413,27,247,5090,134,85,21,15,2,13.606877980611813,9,6.92417696437564,0
1960,2022-03-23 15:00:00,2024-06-12 06:00:00,97,86,Pro,Tech,995,1,297,487,285,133,6,0,1,8.908403335681811,7,3.3077724236989834,1
1961,2022-03-23 16:00:00,2024-06-12 08:00:00,57,59,Basic,Retail,514,65,267,7137,275,104,48,13,0,12.09094888832981,5,9.93503637573504,1
1962,2022-03-23 17:00:00,2024-06-12 10:00:00,59,71,Basic,Tech,68,15,128,7010,114,23,7,2,2,25.687984893080948,9,3.9630841014751717,0
1963,2022-03-23 18:00:00,2024-06-12 12:00:00,36,9,Basic,Education,40,56,292,2103,108,84,43,19,1,7.865675572165438,3,2.1056496534090714,0
1964,2022-03-23 19:00:00,2024-06-12 14:00:00,55,1,Basic,Tech,653,22,271,9323,143,102,29,3,2,15.880811698231854,4,3.902986513080382,1
1965,2022-03-23 20:00:00,2024-06-12 16:00:00,48,29,Basic,Healthcare,438,22,113,5845,57,132,27,8,3,14.579319027342832,6,8.703696072601272,0
1966,2022-03-23 21:00:00,2024-06-12 18:00:00,86,63,Enterprise,Finance,137,76,52,1640,294,134,25,0,3,14.2492418731473,7,3.8253523393481403,1
1967,2022-03-23 22:00:00,2024-06-12 20:00:00,74,72,Basic,Education,113,20,99,8741,277,130,33,13,5,11.01072057928822,8,6.502200534218138,0
1968,2022-03-23 23:00:00,2024-06-12 22:00:00,22,56,Pro,Finance,87,102,37,3647,51,140,48,12,2,6.335700252985188,4,9.417881897415862,1
1969,2022-03-24 00:00:00,2024-06-13 00:00:00,87,68,Basic,Retail,1069,24,122,9388,276,181,31,14,3,16.395319154137983,9,3.3396945080205267,1
1970,2022-03-24 01:00:00,2024-06-13 02:00:00,26,35,Basic,Education,1020,57,136,9151,234,190,21,17,3,11.745733459767852,3,2.1822879526820893,1
1971,2022-03-24 02:00:00,2024-06-13 04:00:00,41,3,Basic,Healthcare,867,36,255,401,242,75,19,15,2,15.428795931308073,3,1.8716342487680702,1
1972,2022-03-24 03:00:00,2024-06-13 06:00:00,60,7,Basic,Finance,634,48,126,7204,258,133,13,5,0,11.265089566684193,5,4.96331380381241,0
1973,2022-03-24 04:00:00,2024-06-13 08:00:00,63,27,Pro,Tech,998,76,222,2119,237,97,22,15,5,17.554346882591833,2,1.9385803236064674,1
1974,2022-03-24 05:00:00,2024-06-13 10:00:00,7,1,Enterprise,Tech,194,14,57,9172,32,46,2,10,3,14.685661364924998,1,5.08427566723245,0
1975,2022-03-24 06:00:00,2024-06-13 12:00:00,32,91,Basic,Tech,466,27,130,4261,248,54,18,6,3,15.92345301275093,9,8.764452452355584,0
1976,2022-03-24 07:00:00,2024-06-13 14:00:00,78,80,Pro,Education,756,66,163,329,132,48,13,8,1,17.517854977274094,8,7.997354452347686,1
1977,2022-03-24 08:00:00,2024-06-13 16:00:00,39,71,Pro,Healthcare,432,86,163,9213,263,184,39,0,1,15.029348374708281,3,6.2353076809672485,1
1978,2022-03-24 09:00:00,2024-06-13 18:00:00,65,44,Enterprise,Healthcare,745,3,287,7810,259,2,38,9,2,11.06123331258625,5,8.653802555064786,0
1979,2022-03-24 10:00:00,2024-06-13 20:00:00,97,87,Pro,Healthcare,843,46,93,1932,281,21,36,7,1,19.282187524533892,8,1.9024304313871738,1
1980,2022-03-24 11:00:00,2024-06-13 22:00:00,58,41,Pro,Finance,751,49,180,8342,250,34,34,10,3,24.2707902390272,2,6.484759263699556,0
1981,2022-03-24 12:00:00,2024-06-14 00:00:00,67,75,Pro,Education,560,59,296,3778,265,27,0,4,0,16.854446412230303,7,2.0407723383336065,1
1982,2022-03-24 13:00:00,2024-06-14 02:00:00,83,42,Enterprise,Tech,322,61,163,7596,215,169,18,5,1,1.2405779726863777,9,5.3392547014175324,1
1983,2022-03-24 14:00:00,2024-06-14 04:00:00,11,33,Basic,Finance,1052,66,253,4582,215,139,14,11,6,10.747007519809364,4,5.171161396356788,1
1984,2022-03-24 15:00:00,2024-06-14 06:00:00,80,50,Pro,Healthcare,491,102,126,9044,282,128,24,10,1,13.940906467099465,2,3.3863982843811065,1
1985,2022-03-24 16:00:00,2024-06-14 08:00:00,53,63,Enterprise,Tech,671,71,241,5987,18,99,0,6,3,13.061744700687845,9,8.468691737658599,1
1986,2022-03-24 17:00:00,2024-06-14 10:00:00,98,37,Pro,Education,73,42,129,1578,2,116,30,6,3,7.179705902710457,1,3.054048993426084,1
1987,2022-03-24 18:00:00,2024-06-14 12:00:00,89,59,Pro,Retail,921,88,283,2188,1,22,36,11,0,11.195653691588763,6,5.967048216147656,1
1988,2022-03-24 19:00:00,2024-06-14 14:00:00,35,81,Pro,Healthcare,665,117,96,6140,216,100,42,11,1,14.822250991742816,8,5.340352105283283,1
1989,2022-03-24 20:00:00,2024-06-14 16:00:00,62,99,Basic,Healthcare,568,57,109,8252,164,27,45,0,1,16.033361288526564,2,4.884869901361416,0
1990,2022-03-24 21:00:00,2024-06-14 18:00:00,65,48,Pro,Healthcare,891,104,46,3093,191,112,21,18,3,14.898334920096461,7,1.301879333601405,1
1991,2022-03-24 22:00:00,2024-06-14 20:00:00,28,5,Pro,Healthcare,548,51,133,3440,75,116,49,3,3,10.570752861840623,7,7.270604733704372,0
1992,2022-03-24 23:00:00,2024-06-14 22:00:00,24,48,Pro,Tech,740,75,57,2443,26,196,19,18,1,8.80906631560659,3,1.1141680899496187,1
1993,2022-03-25 00:00:00,2024-06-15 00:00:00,41,96,Pro,Education,118,68,172,7288,262,163,40,18,5,12.460568838690655,4,8.3849248373388,1
1994,2022-03-25 01:00:00,2024-06-15 02:00:00,8,3,Enterprise,Finance,1071,96,94,1338,282,124,46,10,0,12.495753089060713,8,3.3975512811222135,1
1995,2022-03-25 02:00:00,2024-06-15 04:00:00,96,47,Basic,Tech,702,45,251,6956,221,53,42,8,0,17.155651779228876,6,2.0800488839416484,1
1996,2022-03-25 03:00:00,2024-06-15 06:00:00,24,62,Pro,Education,893,24,178,5760,43,174,4,12,0,8.941292425124878,2,4.753366078145258,0
1997,2022-03-25 04:00:00,2024-06-15 08:00:00,64,99,Pro,Finance,919,24,91,4439,122,55,14,18,0,15.77071418869554,6,6.03424494741685,0
1998,2022-03-25 05:00:00,2024-06-15 10:00:00,28,14,Pro,Healthcare,451,34,154,8474,129,9,1,4,4,14.648762962965447,7,3.7932639273244497,1
1999,2022-03-25 06:00:00,2024-06-15 12:00:00,54,63,Basic,Education,905,60,253,8835,265,132,11,10,3,12.996967261455858,8,2.096062956509657,1
2000,2022-03-25 07:00:00,2024-06-15 14:00:00,53,61,Pro,Healthcare,731,14,119,2926,283,141,6,2,2,16.872559974985073,8,1.1649454655534122,1
2001,2022-03-25 08:00:00,2024-06-15 16:00:00,55,31,Enterprise,Education,367,105,184,7191,71,151,1,4,2,12.676618326845425,8,7.334319186194497,1
2002,2022-03-25 09:00:00,2024-06-15 18:00:00,40,95,Pro,Retail,295,89,124,192,259,190,7,12,4,20.02755656292051,8,8.977922142961937,1
2003,2022-03-25 10:00:00,2024-06-15 20:00:00,70,17,Enterprise,Healthcare,832,73,32,2515,201,27,8,13,1,18.549280173240028,6,1.9046894921178223,1
2004,2022-03-25 11:00:00,2024-06-15 22:00:00,83,24,Enterprise,Healthcare,389,87,121,4354,130,20,26,12,4,11.574529580594298,1,3.075703899354095,1
2005,2022-03-25 12:00:00,2024-06-16 00:00:00,38,23,Basic,Healthcare,1043,34,195,8226,81,75,27,1,1,22.766613205340107,4,1.1820624431330025,1
2006,2022-03-25 13:00:00,2024-06-16 02:00:00,40,82,Basic,Tech,246,28,149,4633,254,19,36,1,0,5.023942615142126,2,8.96559611634542,0
2007,2022-03-25 14:00:00,2024-06-16 04:00:00,10,50,Enterprise,Finance,350,37,266,6616,65,189,14,17,0,22.68305247894241,7,5.002646943154401,0
2008,2022-03-25 15:00:00,2024-06-16 06:00:00,43,78,Enterprise,Healthcare,879,68,146,4501,146,114,18,5,1,21.913754958451456,1,9.326756875822335,1
2009,2022-03-25 16:00:00,2024-06-16 08:00:00,46,79,Basic,Healthcare,748,23,118,3132,134,95,29,18,3,9.509810345480227,5,5.212893973015773,0
2010,2022-03-25 17:00:00,2024-06-16 10:00:00,62,79,Basic,Tech,1021,18,277,3389,102,50,12,9,3,13.454819058779552,8,8.759647957236124,0
2011,2022-03-25 18:00:00,2024-06-16 12:00:00,16,70,Basic,Tech,982,45,42,4538,42,101,44,7,5,9.403245116133174,4,9.56580785426418,0
2012,2022-03-25 19:00:00,2024-06-16 14:00:00,7,27,Enterprise,Retail,746,48,201,6967,196,39,5,4,2,12.660972348073816,7,4.01636505809847,0
2013,2022-03-25 20:00:00,2024-06-16 16:00:00,22,15,Basic,Education,1014,43,17,3334,260,84,29,1,0,21.84530007844163,5,6.766399496659235,0
2014,2022-03-25 21:00:00,2024-06-16 18:00:00,44,50,Pro,Healthcare,925,72,116,6097,99,80,0,5,2,14.185015290988883,1,6.997780027385329,1
2015,2022-03-25 22:00:00,2024-06-16 20:00:00,25,36,Enterprise,Education,316,25,141,6401,65,192,41,17,2,4.783411139130518,2,1.192678616756143,1
2016,2022-03-25 23:00:00,2024-06-16 22:00:00,19,8,Basic,Tech,786,24,176,1233,297,114,37,7,0,18.65527206679451,5,4.944062483166476,0
2017,2022-03-26 00:00:00,2024-06-17 00:00:00,30,79,Pro,Tech,525,34,131,2162,223,107,24,1,2,16.07496604036222,7,8.697950558845886,1
2018,2022-03-26 01:00:00,2024-06-17 02:00:00,12,3,Basic,Retail,571,113,23,4727,245,155,34,19,3,9.055232318473967,7,9.516567362246589,1
2019,2022-03-26 02:00:00,2024-06-17 04:00:00,98,62,Enterprise,Finance,664,35,212,3571,183,181,25,3,0,22.7878598467966,9,9.092987863529842,1
2020,2022-03-26 03:00:00,2024-06-17 06:00:00,91,47,Basic,Tech,968,13,162,568,149,1,12,14,0,18.4710497310173,3,9.756081397697848,0
2021,2022-03-26 04:00:00,2024-06-17 08:00:00,46,77,Pro,Healthcare,1082,55,164,1444,116,13,18,19,1,13.385419330248386,4,6.8773767620775175,0
2022,2022-03-26 05:00:00,2024-06-17 10:00:00,48,98,Pro,Retail,727,5,244,9170,258,13,9,8,1,16.228300357217005,3,3.095194465697592,1
2023,2022-03-26 06:00:00,2024-06-17 12:00:00,18,88,Basic,Finance,104,31,83,6198,79,43,44,19,4,21.311866703253507,8,6.178439540189999,0
2024,2022-03-26 07:00:00,2024-06-17 14:00:00,82,96,Basic,Retail,527,25,201,3907,231,39,6,5,4,17.86959705415571,9,4.790295609552967,0
2025,2022-03-26 08:00:00,2024-06-17 16:00:00,6,61,Pro,Tech,751,14,124,4836,119,33,14,8,3,7.54538660576674,8,3.3278731793396052,1
2026,2022-03-26 09:00:00,2024-06-17 18:00:00,41,32,Basic,Finance,337,48,252,5057,74,64,22,12,1,11.313285286656622,2,7.955075302754651,0
2027,2022-03-26 10:00:00,2024-06-17 20:00:00,73,94,Enterprise,Education,733,94,143,3445,9,17,35,4,2,5.2459423687521145,1,6.662788569248546,1
2028,2022-03-26 11:00:00,2024-06-17 22:00:00,42,13,Enterprise,Finance,913,55,230,688,279,111,42,13,1,13.955093868410948,5,8.1109378757909,0
2029,2022-03-26 12:00:00,2024-06-18 00:00:00,45,1,Pro,Healthcare,282,36,87,3983,270,33,30,13,2,5.223340259895288,2,3.425416010350533,1
2030,2022-03-26 13:00:00,2024-06-18 02:00:00,66,34,Pro,Education,965,101,30,9621,54,86,7,17,2,15.50310037921269,3,9.13496091056492,0
2031,2022-03-26 14:00:00,2024-06-18 04:00:00,64,62,Pro,Education,426,52,132,191,45,176,29,6,3,19.040960144613408,9,3.148423659272546,1
2032,2022-03-26 15:00:00,2024-06-18 06:00:00,18,79,Enterprise,Healthcare,1015,57,227,557,225,79,33,5,0,14.247576812672808,3,6.417301724016631,1
2033,2022-03-26 16:00:00,2024-06-18 08:00:00,93,78,Pro,Education,1082,100,48,1984,16,123,32,11,2,8.612479742413464,1,1.5120519705976134,1
2034,2022-03-26 17:00:00,2024-06-18 10:00:00,88,93,Basic,Tech,523,82,88,3221,212,182,0,13,0,14.732989675755471,9,5.868678415728267,1
2035,2022-03-26 18:00:00,2024-06-18 12:00:00,6,98,Basic,Finance,988,77,29,7742,200,61,15,18,2,16.135349332679425,2,1.8885106883668001,1
2036,2022-03-26 19:00:00,2024-06-18 14:00:00,74,82,Pro,Finance,1021,35,224,5711,241,127,49,15,1,19.56078211385729,6,3.9899340548182995,1
2037,2022-03-26 20:00:00,2024-06-18 16:00:00,21,71,Pro,Healthcare,131,100,297,8052,102,69,10,18,4,11.601612630995145,7,8.746203328278249,1
2038,2022-03-26 21:00:00,2024-06-18 18:00:00,93,93,Pro,Tech,856,10,208,9695,95,151,26,9,3,17.49506318010998,9,9.041745836264976,0
2039,2022-03-26 22:00:00,2024-06-18 20:00:00,32,31,Basic,Education,206,26,197,3803,185,47,21,10,1,9.209148667921044,8,7.905686774620997,0
2040,2022-03-26 23:00:00,2024-06-18 22:00:00,70,64,Pro,Finance,1013,1,6,4582,136,79,39,3,1,10.35504976703012,6,4.3093341271392696,0
2041,2022-03-27 00:00:00,2024-06-19 00:00:00,39,25,Basic,Finance,956,21,206,2081,25,38,18,19,3,21.24557997174213,4,6.208505334903355,0
2042,2022-03-27 01:00:00,2024-06-19 02:00:00,9,38,Basic,Finance,261,65,36,4566,50,175,43,1,1,24.63006968541025,4,3.0158106975960264,1
2043,2022-03-27 02:00:00,2024-06-19 04:00:00,69,14,Pro,Finance,41,83,93,2331,169,69,5,8,0,11.195318116608913,4,7.1051427562984,1
2044,2022-03-27 03:00:00,2024-06-19 06:00:00,44,8,Basic,Retail,790,107,206,9063,290,79,47,9,1,20.75826198097723,2,4.1266271656105555,1
2045,2022-03-27 04:00:00,2024-06-19 08:00:00,80,91,Pro,Healthcare,961,111,182,5881,100,8,39,7,2,18.405540294071407,7,2.9889874172925577,1
2046,2022-03-27 05:00:00,2024-06-19 10:00:00,60,54,Basic,Education,295,16,197,8496,81,28,38,3,1,12.51358825129158,1,6.264733221098824,0
2047,2022-03-27 06:00:00,2024-06-19 12:00:00,40,2,Pro,Education,786,3,164,8513,12,195,19,12,5,14.561889515770762,5,2.0062197223080047,1
2048,2022-03-27 07:00:00,2024-06-19 14:00:00,49,81,Pro,Healthcare,1084,13,297,9483,208,187,2,5,2,17.567320029428334,4,7.180290825551671,1
2049,2022-03-27 08:00:00,2024-06-19 16:00:00,27,78,Basic,Tech,485,6,208,3415,77,153,0,5,2,18.07669138579348,2,2.6830488243581687,1
2050,2022-03-27 09:00:00,2024-06-19 18:00:00,51,89,Basic,Healthcare,288,78,245,5275,75,117,22,1,0,21.729504508257556,9,5.981098248848709,1
2051,2022-03-27 10:00:00,2024-06-19 20:00:00,35,56,Enterprise,Finance,460,93,119,1698,170,165,37,8,4,10.32886069142684,1,4.532576373569556,1
2052,2022-03-27 11:00:00,2024-06-19 22:00:00,15,94,Pro,Finance,498,15,214,4362,179,61,2,5,2,19.351111539063176,4,6.096202396929325,1
2053,2022-03-27 12:00:00,2024-06-20 00:00:00,14,93,Pro,Healthcare,676,103,226,1642,88,153,33,4,2,18.729265802143647,6,3.213656827964003,1
2054,2022-03-27 13:00:00,2024-06-20 02:00:00,71,84,Basic,Healthcare,476,65,186,8433,265,141,16,1,3,22.394560916773475,4,3.7935038691434233,0
2055,2022-03-27 14:00:00,2024-06-20 04:00:00,18,85,Pro,Education,812,18,263,189,222,176,47,13,2,13.33962432154185,4,2.262889848760451,1
2056,2022-03-27 15:00:00,2024-06-20 06:00:00,84,61,Pro,Education,224,0,44,4506,3,42,26,9,3,20.610572424515354,2,7.9926908093259605,0
2057,2022-03-27 16:00:00,2024-06-20 08:00:00,78,22,Pro,Retail,491,30,64,5590,118,87,38,14,4,22.26812289331545,9,1.631008222572404,1
2058,2022-03-27 17:00:00,2024-06-20 10:00:00,97,35,Pro,Retail,225,118,15,3806,136,7,22,16,2,16.424147760610563,9,4.387910612916272,1
2059,2022-03-27 18:00:00,2024-06-20 12:00:00,14,16,Basic,Finance,65,3,124,1309,187,167,37,6,2,16.156225314901686,1,5.041871106614951,0
2060,2022-03-27 19:00:00,2024-06-20 14:00:00,80,50,Basic,Retail,96,90,46,5078,30,24,10,19,3,14.992150233896519,1,2.756855906326008,1
2061,2022-03-27 20:00:00,2024-06-20 16:00:00,98,43,Enterprise,Retail,674,57,194,3324,67,190,14,10,1,19.245052930375767,8,4.463394539800032,0
2062,2022-03-27 21:00:00,2024-06-20 18:00:00,5,17,Enterprise,Tech,1064,55,127,4956,299,131,25,12,3,20.624819827087872,9,4.7627939898246066,0
2063,2022-03-27 22:00:00,2024-06-20 20:00:00,9,80,Basic,Healthcare,351,52,193,7893,217,14,10,16,5,18.02261599209665,3,3.018973518870901,1
2064,2022-03-27 23:00:00,2024-06-20 22:00:00,24,58,Pro,Education,269,88,256,6339,158,15,6,4,0,18.288052806024204,3,6.753301678671654,1
2065,2022-03-28 00:00:00,2024-06-21 00:00:00,12,2,Basic,Retail,1046,85,96,6953,71,53,46,11,2,11.663892703422334,2,1.2776860477201684,1
2066,2022-03-28 01:00:00,2024-06-21 02:00:00,47,4,Basic,Education,679,42,217,9651,110,126,47,3,4,11.771150267680227,9,2.7780819745528893,1
2067,2022-03-28 02:00:00,2024-06-21 04:00:00,80,85,Basic,Retail,591,73,206,1638,285,10,7,0,1,8.900779452456753,2,6.61667474315422,1
2068,2022-03-28 03:00:00,2024-06-21 06:00:00,5,39,Basic,Retail,194,113,272,248,258,27,4,9,2,25.116531523783486,7,6.647746968550829,1
2069,2022-03-28 04:00:00,2024-06-21 08:00:00,61,98,Pro,Finance,860,96,159,8165,90,6,16,1,2,13.04263291994723,2,3.3873633902608606,1
2070,2022-03-28 05:00:00,2024-06-21 10:00:00,68,94,Pro,Tech,218,48,199,7799,57,113,22,12,2,18.465077788993174,6,7.147443151035595,0
2071,2022-03-28 06:00:00,2024-06-21 12:00:00,88,6,Basic,Healthcare,121,111,32,1525,298,127,1,12,3,10.196084851502299,3,5.228099335961635,1
2072,2022-03-28 07:00:00,2024-06-21 14:00:00,32,81,Basic,Healthcare,318,107,198,1817,49,37,26,11,1,12.564967500791273,1,5.745219962077425,1
2073,2022-03-28 08:00:00,2024-06-21 16:00:00,41,89,Enterprise,Finance,204,59,227,9646,185,151,20,0,4,9.121871129084584,6,3.9934932694735785,1
2074,2022-03-28 09:00:00,2024-06-21 18:00:00,51,69,Basic,Finance,503,93,111,2735,199,67,6,9,3,10.756023074807135,2,9.858450893393037,1
2075,2022-03-28 10:00:00,2024-06-21 20:00:00,80,69,Pro,Healthcare,299,93,153,2463,18,36,37,19,0,15.385210006090597,7,7.636485042845442,1
2076,2022-03-28 11:00:00,2024-06-21 22:00:00,41,20,Basic,Healthcare,436,15,139,3207,198,119,25,4,1,16.607997291889276,9,3.2358690956564544,1
2077,2022-03-28 12:00:00,2024-06-22 00:00:00,53,64,Pro,Tech,723,72,99,5728,232,34,29,9,1,15.237818114027595,1,3.1290695163119073,1
2078,2022-03-28 13:00:00,2024-06-22 02:00:00,48,16,Basic,Retail,405,80,274,1601,27,133,11,6,2,11.01577238367792,4,7.967561441413531,1
2079,2022-03-28 14:00:00,2024-06-22 04:00:00,60,51,Basic,Tech,211,98,130,1551,118,109,47,14,3,14.056992345556294,5,4.4920982847648,1
2080,2022-03-28 15:00:00,2024-06-22 06:00:00,32,37,Basic,Healthcare,65,59,16,8741,54,160,10,17,4,19.46807439263073,9,1.8236075971364778,1
2081,2022-03-28 16:00:00,2024-06-22 08:00:00,83,73,Basic,Retail,163,113,298,1935,152,115,16,19,1,20.71313873683485,3,1.320399216861157,1
2082,2022-03-28 17:00:00,2024-06-22 10:00:00,10,69,Pro,Healthcare,894,46,299,9735,225,109,9,3,2,18.474204593834024,6,4.725604149813467,0
2083,2022-03-28 18:00:00,2024-06-22 12:00:00,65,42,Pro,Tech,953,14,8,5951,162,101,47,0,1,16.696543219144484,5,4.732372404680312,0
2084,2022-03-28 19:00:00,2024-06-22 14:00:00,24,57,Basic,Tech,719,62,172,3048,150,98,15,7,2,13.496875504097646,5,7.36171031910358,1
2085,2022-03-28 20:00:00,2024-06-22 16:00:00,82,66,Basic,Tech,520,111,12,4035,216,181,14,10,0,11.65007432634436,2,6.17294489693161,1
2086,2022-03-28 21:00:00,2024-06-22 18:00:00,6,9,Pro,Retail,870,27,128,6930,42,141,14,2,5,14.613262126952668,5,7.931081210206386,0
2087,2022-03-28 22:00:00,2024-06-22 20:00:00,77,86,Pro,Education,1017,19,189,3809,161,146,19,11,0,15.858882228292043,3,3.8597701550319843,1
2088,2022-03-28 23:00:00,2024-06-22 22:00:00,41,64,Enterprise,Education,868,96,39,1389,74,138,3,12,1,20.056987552065998,2,6.618263252412866,1
2089,2022-03-29 00:00:00,2024-06-23 00:00:00,24,86,Pro,Healthcare,697,62,77,603,25,70,31,19,1,11.940498674487937,6,8.97132508842966,1
2090,2022-03-29 01:00:00,2024-06-23 02:00:00,30,22,Pro,Retail,1049,32,17,8051,242,172,21,17,2,9.943932518714487,1,1.6235834838263519,1
2091,2022-03-29 02:00:00,2024-06-23 04:00:00,33,34,Pro,Finance,461,35,43,5151,173,187,34,11,1,5.220915366814761,6,7.376061996213378,0
2092,2022-03-29 03:00:00,2024-06-23 06:00:00,5,55,Enterprise,Education,777,12,88,3197,287,87,13,9,1,20.39160652665615,8,7.442947101119845,0
2093,2022-03-29 04:00:00,2024-06-23 08:00:00,39,29,Enterprise,Retail,857,61,25,2247,159,185,29,14,1,14.387969182503213,3,8.146272611744998,1
2094,2022-03-29 05:00:00,2024-06-23 10:00:00,74,38,Basic,Retail,546,67,257,9757,218,87,30,2,0,7.1130255081017495,7,3.421425878047243,0
2095,2022-03-29 06:00:00,2024-06-23 12:00:00,63,97,Basic,Education,491,22,262,4620,115,77,9,14,3,12.114110952356095,3,4.74868798606291,1
2096,2022-03-29 07:00:00,2024-06-23 14:00:00,73,18,Basic,Retail,995,71,34,1997,241,151,5,16,2,11.4302877394201,6,3.157375108111974,1
2097,2022-03-29 08:00:00,2024-06-23 16:00:00,37,71,Pro,Retail,210,12,132,3816,212,10,26,15,2,12.419829113058778,7,3.777237011104274,1
2098,2022-03-29 09:00:00,2024-06-23 18:00:00,55,65,Pro,Education,174,87,44,8942,86,199,10,1,4,18.105553208454644,3,9.716576432354856,1
2099,2022-03-29 10:00:00,2024-06-23 20:00:00,82,97,Pro,Tech,764,39,101,1310,133,126,35,0,5,9.683121351267705,5,5.010886068715309,0
2100,2022-03-29 11:00:00,2024-06-23 22:00:00,16,1,Basic,Healthcare,435,109,228,2287,268,171,9,3,1,19.162803079244213,3,8.636972026064608,0
2101,2022-03-29 12:00:00,2024-06-24 00:00:00,24,88,Pro,Finance,842,29,96,8158,277,78,15,16,0,11.5774141093414,4,8.153918685851407,0
2102,2022-03-29 13:00:00,2024-06-24 02:00:00,57,4,Enterprise,Healthcare,998,93,284,3920,265,193,23,6,3,11.044350935813954,5,5.000734271595486,1
2103,2022-03-29 14:00:00,2024-06-24 04:00:00,92,4,Basic,Tech,984,24,174,468,93,172,20,4,5,9.174407773268406,7,9.92961217749155,0
2104,2022-03-29 15:00:00,2024-06-24 06:00:00,47,82,Pro,Tech,513,96,288,2943,91,73,39,3,3,14.477883791176424,4,8.567024670530678,1
2105,2022-03-29 16:00:00,2024-06-24 08:00:00,93,27,Pro,Retail,511,72,226,3550,145,159,40,19,2,16.365234057845903,4,5.34425553904233,0
2106,2022-03-29 17:00:00,2024-06-24 10:00:00,54,43,Enterprise,Healthcare,368,25,121,3618,152,16,35,19,1,12.90813825357166,2,3.7873511300250335,1
